	text	retweet_count	favorite_count	created_at	
2825	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	15	15	Tue Feb 13 21:20:10 +0000 2018	
2826	A partir del 1 de marzo entran en vigencia los cambios en el pago de la #PlanillaElectrónica #PILA para trabajadore… https://t.co/uVc57QeDKG	4	1	Tue Feb 13 21:10:48 +0000 2018	
2827	Ministro @agaviriau en rueda de prensa en la inauguración Centro de Prevención y Diagnóstico Temprano del Cáncer. &gt				
2828	Un estilo de vida saludable basado en una alimentación sana y actividad física regular, reduce el riesgo de diabete… https://t.co/Bhxz6wAZmZ	8	4	Tue Feb 13 20:40:12 +0000 2018	
2829	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/OyaB4uORCb	5	7	Tue Feb 13 20:20:14 +0000 2018	
2830	En la construcción de las exclusiones todos podemos participar. &gt				
2831	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	2	3	Tue Feb 13 19:40:10 +0000 2018	
2832	Vea el informativo #SemanaMinSalud , 12 al 19 de febrero de 2018. https://t.co/HkRRBQwS36	1	1	Tue Feb 13 19:20:12 +0000 2018	
2833	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/LKut9f7Xui	3	4	Tue Feb 13 19:00:52 +0000 2018	
2834	$ 20.000 millones serán invertidos en infraestructura hospitalaria de Norte de Santander, anunció el presidente… https://t.co/oBCaGzE4f1	3	2	Tue Feb 13 18:40:11 +0000 2018	
2835	Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, increm… https://t.co/k3u7wFqbVa	10	9	Tue Feb 13 18:01:00 +0000 2018	
2836	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/zbCz4KWYBT	4	5	Tue Feb 13 17:40:10 +0000 2018	
2837	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/nC1SaI4Feh	4	4	Tue Feb 13 17:20:12 +0000 2018	
2838	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	4	2	Tue Feb 13 17:00:46 +0000 2018	
2839	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/r9vp9a911o	1	2	Tue Feb 13 16:40:13 +0000 2018	
2840	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/q2TwDum8Du	8	17	Tue Feb 13 16:20:12 +0000 2018	
2841	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	8	5	Tue Feb 13 16:00:45 +0000 2018	
2842	A partir del próximo primero de marzo los trabajadores independientes con un IBC mayor a 4 salarios mínimos deberán… https://t.co/s9lBqJ97M5	1	1	Tue Feb 13 15:40:12 +0000 2018	
2843	Tercer ciclo de nominación de exclusiones. Hasta el 28 de febrero se pueden nominar tecnologías y servicios que no… https://t.co/CrTP7utq9K	2	3	Tue Feb 13 15:20:13 +0000 2018	
2844	RT @INCancerologia: La salud de tus hijos es muy importante, identifica los síntomas. Un #DiagnósticoTemprano y un #TratamientoOportuno pue…	48	0	Tue Feb 13 15:05:08 +0000 2018	
2845	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/EJd8PVncLs	2	1	Tue Feb 13 15:00:48 +0000 2018	
2846	A partir del próximo primero de marzo los trabajadores independientes con un IBC mayor a 4 salarios mínimos deberán… https://t.co/arvFteCznz	2	2	Tue Feb 13 14:40:11 +0000 2018	
2847	Rueda de prensa posesión Superintendente Nacional de Salud, @lfcruza https://t.co/LFIghaUq2E @supersalud	1	1	Tue Feb 13 14:20:10 +0000 2018	
2848	A partir del próximo primero de marzo los trabajadores independientes con un IBC mayor a 4 salarios mínimos deberán… https://t.co/b8iWjln4QL	4	1	Tue Feb 13 14:00:43 +0000 2018	
2849	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/Iw4zSrivtg	15	16	Tue Feb 13 13:40:11 +0000 2018	
2850	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	1	0	Tue Feb 13 13:25:07 +0000 2018	
2851	Inicia tercer ciclo de nominación de exclusiones. Hasta el 28 de febrero se pueden nominar tecnologías y servicios… https://t.co/P1sdBjWvBk	3	0	Tue Feb 13 13:05:11 +0000 2018	
2852	Informativo #SemanaMinSalud , 12 al 19 de febrero de 2018. https://t.co/HkRRBQwS36	1	2	Tue Feb 13 12:45:15 +0000 2018	
2853	RT @BluRadioCo: #AlAire Julio Sáenz, asesor de @MinSaludCol, conocedor de temas de atención en salud a venezolanos en la frontera, habla so…	5	0	Tue Feb 13 12:30:56 +0000 2018	
2854	En 2017 consolidamos la política farmacéutica y regulamos los precios del sector para generar mayor acceso a los me… https://t.co/1eaqwZVUyA	5	10	Mon Feb 12 23:00:52 +0000 2018	
2855	En la construcción de las exclusiones todos podemos participar. - Infórmate y regístrate en: https://t.co/drt03lWboW https://t.co/1XPPOlT7z8	3	4	Mon Feb 12 22:40:07 +0000 2018	
2856	#ElMejorRegalo es compartir tiempo con tus hijos. Conoce a sus amigos y revisa los contenidos que ven en televisión… https://t.co/zOnFbqJ7vB	1	1	Mon Feb 12 22:20:11 +0000 2018	
2857	La obesidad y el sobrepeso son los principales factores de riesgo asociados a la diabetes tipo 2. &gt				
2858	Lo único que necesita para realizar el #Censo2018 en línea es tener una conexión a internet. La puede guardar con s… https://t.co/jlAB989NvV	8	7	Mon Feb 12 21:40:11 +0000 2018	
2859	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	7	10	Mon Feb 12 21:20:10 +0000 2018	
2860	Ministro @agaviriau en rueda de prensa en la inauguración Centro de Prevención y Diagnóstico Temprano del Cáncer. &gt				
2861	Un estilo de vida saludable basado en una alimentación sana y actividad física regular, reduce el riesgo de diabete… https://t.co/aWVjVTecNM	3	4	Mon Feb 12 20:40:12 +0000 2018	
2862	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/lQtIp0tf49	6	5	Mon Feb 12 20:20:13 +0000 2018	
2863	En la construcción de las exclusiones todos podemos participar. &gt				
2864	Informativo #SemanaMinSalud , 12 al 19 de febrero de 2018. https://t.co/HkRRBQwS36	3	6	Mon Feb 12 19:57:15 +0000 2018	
2865	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	3	2	Mon Feb 12 19:40:12 +0000 2018	
2866	Universidad Nacional lanza el primer Doctorado de Oncología de Colombia y de América Latina https://t.co/aek34mZeSZ vía @elespectador	17	32	Mon Feb 12 19:20:13 +0000 2018	
2867	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/9pYwPW9CTr	2	3	Mon Feb 12 19:00:43 +0000 2018	
2868	$ 20.000 millones serán invertidos en infraestructura hospitalaria de Norte de Santander, anunció el presidente… https://t.co/YLSorCJS3c	1	2	Mon Feb 12 18:40:11 +0000 2018	
2869	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	1	1	Mon Feb 12 18:20:13 +0000 2018	
2870	Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, increm… https://t.co/zHk0dlml4J	4	4	Mon Feb 12 18:01:09 +0000 2018	
2871	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/KEOfrXecib	2	2	Mon Feb 12 17:40:12 +0000 2018	
2872	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/EGk7bWcrpP	9	6	Mon Feb 12 17:20:13 +0000 2018	
2873	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	9	11	Mon Feb 12 17:01:21 +0000 2018	
2874	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/owPwK7m5xv	3	5	Mon Feb 12 16:40:13 +0000 2018	
2875	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/yl77yUcysL	1	3	Mon Feb 12 16:20:13 +0000 2018	
2876	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	5	3	Mon Feb 12 16:00:53 +0000 2018	
2877	El Gobierno nacional invertirá en la construcción de la nueva torre del Hospital Mental de Cúcuta, en la dotación d… https://t.co/QDsnYt2SUc	1	6	Mon Feb 12 15:40:12 +0000 2018	
2878	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/Nwjx9j9Ku0	4	5	Mon Feb 12 15:20:14 +0000 2018	
2879	RT @Supersalud: La salud de los maestros, en la mira de Supersalud https://t.co/5slGH4buAs vía @eltiempo	16	0	Mon Feb 12 15:11:31 +0000 2018	
2880	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/8RrItctiQZ	4	4	Mon Feb 12 15:01:12 +0000 2018	
2881	El ministro @agaviriau posesionó a Luis Fernando Cruz como nuevo @Supersalud. https://t.co/xSaJAVEkWk	9	18	Mon Feb 12 14:40:11 +0000 2018	
2882	Rueda de prensa posesión Superintendente Nacional de Salud, @lfcruza https://t.co/LFIghaUq2E @supersalud	7	7	Mon Feb 12 14:20:12 +0000 2018	
2883	Inicia tercer ciclo de nominación de exclusiones. Hasta el 28 de febrero se pueden nominar tecnologías y servicios… https://t.co/ClM4OVwBLp	2	3	Mon Feb 12 14:05:30 +0000 2018	
2884	RT @UNColombia: #SaludUN La Universidad Nacional de Colombia lanza el primer Doctorado de Oncología de Colombia y d… https://t.co/0LOedegOL7	6	2	Mon Feb 12 14:00:58 +0000 2018	
2885	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/c24QbxZX3l	5	4	Mon Feb 12 13:40:10 +0000 2018	
2886	Intervención del Ministro de Salud, @agaviriau, durante la inauguración del Centro de Prevención y Diagnóstico Temp… https://t.co/kVhPd9q3Ir	1	1	Mon Feb 12 13:20:10 +0000 2018	
2887	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. &gt				
2888	Evite incluir en la #LoncheraSaludable bebidas azucaradas y pasabocas de paquete. - https://t.co/c9sep6YQNw	9	4	Mon Feb 12 12:40:10 +0000 2018	
2889	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	14	13	Mon Feb 12 12:20:11 +0000 2018	
2890	RT @anacrisrestrepo: Día Mundial de las Mujeres en la Ciencia.				
2891	RT @MinSaludCol: Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, incrementar e…	51	0	Sun Feb 11 16:22:48 +0000 2018	
2892	RT @AlAngelopolis_: &gt				
2893	RT @cruzrojacol: La Cruz Roja Colombiana hace un llamado para que la ciudadanía evite compartir cadenas por WhatsApp con información no ofi…	147	0	Sat Feb 10 20:53:34 +0000 2018	NA
2894	En 2017 consolidamos la política farmacéutica y regulamos los precios del sector para generar mayor acceso a los me… https://t.co/rsTosm9UcU	11	20	Fri Feb 09 23:00:51 +0000 2018	
2895	En la construcción de las exclusiones todos podemos participar. - Infórmate y regístrate en: https://t.co/drt03lWboW https://t.co/1XPPOlT7z8	4	2	Fri Feb 09 22:40:07 +0000 2018	
2896	#ElMejorRegalo es compartir tiempo con tus hijos. Conoce a sus amigos y revisa los contenidos que ven en televisión… https://t.co/7NomPgAoWH	5	8	Fri Feb 09 22:20:09 +0000 2018	
2897	RT @UNColombia: #SaludUN La Universidad Nacional de Colombia lanza el primer Doctorado de Oncología de Colombia y de América Latina #SomosO…	59	0	Fri Feb 09 22:13:51 +0000 2018	
2898	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	13	5	Fri Feb 09 21:20:12 +0000 2018	
2899	RT @infopresidencia: En el #DíaDelPeriodista destacamos la labor de los profesionales que a través de la reportería y la investigación real…	88	0	Fri Feb 09 20:54:07 +0000 2018	
2900	Rueda de prensa posesión Superintendente Nacional de Salud, @lfcruza https://t.co/LFIghaUq2E @supersalud	1	2	Fri Feb 09 20:30:32 +0000 2018	
2901	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/fkF2eEf9bY	8	8	Fri Feb 09 20:20:14 +0000 2018	
2902	En la construcción de las exclusiones todos podemos participar. &gt				
2903	El cáncer de cuello uterino es curable si se detecta a tiempo. #DíaMundialContraElCáncer https://t.co/SHvGCBRemc	5	9	Fri Feb 09 19:20:18 +0000 2018	
2904	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/Y8vtM1tw1b	3	3	Fri Feb 09 19:00:50 +0000 2018	
2905	#DíaMundialContraelCáncer. La detección temprana es clave para su cura. https://t.co/u33XmJMDIQ	4	9	Fri Feb 09 18:40:15 +0000 2018	
2906	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	1	2	Fri Feb 09 18:20:16 +0000 2018	
2907	Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, increm… https://t.co/YsbTuOL1hf	51	61	Fri Feb 09 18:01:03 +0000 2018	
2908	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/KIS4OtOZrB	2	2	Fri Feb 09 17:40:14 +0000 2018	
2909	En la @bolivarsiavanza  le presentan situación de prestación de servicios de hospitales de Magangué, Mompox y Simit… https://t.co/dYxihwSb6K	1	1	Fri Feb 09 17:25:25 +0000 2018	
2910	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/2Xzvr53glg	0	2	Fri Feb 09 17:20:21 +0000 2018	
2911	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	4	4	Fri Feb 09 17:01:02 +0000 2018	
2912	ViceSalud Luis Fernando Correa Serna en reunión con Departamento Administrativo Distrital de Salud (@DadisCartagena… https://t.co/rEQhaVNf3k	6	8	Fri Feb 09 16:58:58 +0000 2018	
2913	El ministro @agaviriau posesiona a Luis Fernando Cruz como nuevo @Supersalud. https://t.co/xSaJAVEkWk	9	6	Fri Feb 09 16:55:25 +0000 2018	
2914	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/b73uEeuBWY	0	0	Fri Feb 09 16:40:15 +0000 2018	
2915	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/1udtsECW5x	7	4	Fri Feb 09 16:20:15 +0000 2018	
2916	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	5	4	Fri Feb 09 16:01:09 +0000 2018	
2917	Avances para acabar la mutilación genital femenina. https://t.co/9YgDoJ6ljU Colombia, único país de Latinoamérica d… https://t.co/yCf3NOx8rV	8	5	Fri Feb 09 15:40:18 +0000 2018	
2918	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/VCk2r4TRhR	15	16	Fri Feb 09 15:20:15 +0000 2018	
2919	"""Agradezco al ministro Alejandro Gaviria su confianza y ejerceré con objetividad"", dice Luis Fernando Cruz Araujo,… https://t.co/6MmsKC926w"	7	6	Fri Feb 09 15:15:54 +0000 2018	
2920	RT @Supersalud: .@lfcruza : “Reitero mi compromiso con el país para dar lo mejor en esta nueva etapa y trabajar por continuar garantizando…	4	0	Fri Feb 09 15:09:57 +0000 2018	
2921	"""Es un honor que el presidente @JuanManSantos y el ministro @agaviriau me hayan nombrado superintendente de salud"",… https://t.co/4x7a5HJbXT"	4	9	Fri Feb 09 15:09:20 +0000 2018	
2922	RT @INCancerologia: <f0><U+009F><U+009A><U+00A8><U+203C><U+FE0F>Cuando tu hijo o hija se queje de dolores (aunque sean leves), en especial en las articulaciones, es necesario lleva…	37	0	Fri Feb 09 15:01:42 +0000 2018	
2923	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/QwiRfiBToy	3	0	Fri Feb 09 15:00:57 +0000 2018	
2924	El Gobierno colombiano no tiene injerencia en el mercado de medicamentos con Venezuela. https://t.co/r1OoFxorz1 https://t.co/Ob7m2J12wF	1	0	Fri Feb 09 14:40:12 +0000 2018	
2925	RT @Supersalud: Ministro de Salud @agaviriau @MinSaludCol posesionó a Luis Fernando Cruz Araújo @lfcruz como Superintendente Nacional de Sa…	35	0	Fri Feb 09 14:15:35 +0000 2018	
2926	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/D4HwRiPRnD	10	6	Fri Feb 09 13:40:11 +0000 2018	
2927	Intervención del Ministro de Salud, @agaviriau, durante la inauguración del Centro de Prevención y Diagnóstico Temp… https://t.co/gxjNRrxIIO	12	16	Fri Feb 09 13:20:14 +0000 2018	
2928	Evite incluir en la #LoncheraSaludable bebidas azucaradas y pasabocas de paquete. - https://t.co/c9sep6YQNw	7	5	Fri Feb 09 12:40:10 +0000 2018	
2929	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	16	14	Fri Feb 09 12:20:13 +0000 2018	
2930	RT @Bogota: Alejandro Gaviria, ministro de Salud y paciente con cáncer, destacó la apertura en Bogotá del primero Centro de Prevención y Di…	44	0	Fri Feb 09 00:59:50 +0000 2018	
2931	"RT @EGOBUniandes: ""El impuesto a las bebidas azucaradas es efectivo en reducir la prevalencia de sobrepeso y obesidad en niños, adolescente…"	71	0	Fri Feb 09 00:41:51 +0000 2018	
2932	@SOLOPANCITA Buen día, estamos contactando al área encargada para resolver el inconveniente.	0	0	Thu Feb 08 22:13:22 +0000 2018	
2933	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	5	3	Thu Feb 08 21:10:11 +0000 2018	
2934	"RT @MincomercioCo: Así nos ve el mundo: @bbcmundo destaca el momento del turismo en Colombia. ""Atraviesa un auge sin precedentes y ya es la…"	48	0	Thu Feb 08 20:42:47 +0000 2018	
2935	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/B90Op6flEA	4	4	Thu Feb 08 19:40:12 +0000 2018	
2936	Embarazos adolescentes se reducen en Medellín via @elcolombiano móvil https://t.co/Mh5lw764qh	5	5	Thu Feb 08 19:27:09 +0000 2018	
2937	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/BfGVt2li8g	3	3	Thu Feb 08 19:20:18 +0000 2018	
2938	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	3	4	Thu Feb 08 19:00:42 +0000 2018	
2939	El Gobierno nacional invertirá en la construcción de la nueva torre del Hospital Mental de Cúcuta, en la dotación d… https://t.co/ouaVX33Hdr	5	10	Thu Feb 08 18:55:16 +0000 2018	
2940	$ 20.000 millones serán invertidos en infraestructura hospitalaria de Norte de Santander, anuncia el presidente… https://t.co/E0OFhcTX2m	3	3	Thu Feb 08 18:55:12 +0000 2018	
2941	Tras la reunión con ministros, directores, líderes y autoridades de Norte de Santander, el presidente… https://t.co/BzAAtBVcwu	4	7	Thu Feb 08 18:54:56 +0000 2018	
2942	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/aJe7jSSUSr	5	3	Thu Feb 08 18:40:12 +0000 2018	
2943	El Gobierno colombiano no tiene injerencia en el mercado de medicamentos con Venezuela. https://t.co/r1OoFxorz1 https://t.co/Ob7m2J12wF	5	3	Thu Feb 08 18:20:15 +0000 2018	
2944	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/Jr1HXgvjnS	5	6	Thu Feb 08 18:05:16 +0000 2018	
2945	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	5	1	Thu Feb 08 17:30:37 +0000 2018	
2946	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/JigkugUJzI	1	1	Thu Feb 08 17:10:20 +0000 2018	
2947	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/8VFOleIx2U	3	2	Thu Feb 08 16:50:14 +0000 2018	
2948	El cáncer de cuello uterino es curable si se detecta a tiempo. https://t.co/SHvGCBRemc	9	10	Thu Feb 08 16:30:33 +0000 2018	
2949	RT @josefvalderrama: Y Colombia ostenta uno de los mejores programas ampliados de inmunizacion del mundo. 21 vacunas para 26 enfermedades.…	44	0	Thu Feb 08 16:13:03 +0000 2018	
2950	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/wcgFEtCKut	1	0	Thu Feb 08 16:10:12 +0000 2018	
2951	Intervención del Ministro de Salud, @agaviriau, durante la inauguración del Centro de Prevención y Diagnóstico Temp… https://t.co/vkYG4x9jKO	5	7	Thu Feb 08 15:50:10 +0000 2018	
2952	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/ckaiCrmrUp	13	12	Thu Feb 08 15:30:19 +0000 2018	
2953	Avances para acabar la mutilación genital femenina. https://t.co/9YgDoJ6ljU Colombia, único país de Latinoamérica d… https://t.co/rdUB4nxHEh	5	4	Thu Feb 08 15:10:14 +0000 2018	
2954	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de #Cáncer.  https://t.co/wGn6Zb4Laj	17	17	Thu Feb 08 14:50:13 +0000 2018	
2955	Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, increm… https://t.co/k0V4OFiuQE	7	5	Thu Feb 08 14:30:30 +0000 2018	
2956	Ministro @agaviriau  en rueda de prensa durante la inauguración del Centro de Prevención y Diagnóstico Temprano  de… https://t.co/BgfMHr63Te	3	12	Thu Feb 08 14:10:14 +0000 2018	
2957	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	1	1	Thu Feb 08 13:53:14 +0000 2018	
2958	RT @INCancerologia: Universidad Nacional lanza el primer Doctorado de Oncología de Colombia y de América Latina https://t.co/NlsFk63CYJ vía…	77	0	Thu Feb 08 01:33:45 +0000 2018	
2959	No es necesario someterse a dietas rigurosas. La alimentación balanceada y la actividad física son #LaMejorDieta.… https://t.co/9XfmlnwtJT	4	2	Wed Feb 07 23:00:54 +0000 2018	
2960	En la construcción de las exclusiones todos podemos participar. &gt				
2961	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	1	0	Wed Feb 07 22:20:10 +0000 2018	
2962	RT @ACHC_Oficial: Que las entidades hospitalarias cuenten con una infraestructura segura y que los usuarios la cuiden, garantiza una mejor…	28	0	Wed Feb 07 22:12:37 +0000 2018	
2963	El cáncer de cuello uterino es curable si se detecta a tiempo. #DíaMundialContraElCáncer https://t.co/SHvGCBRemc	5	3	Wed Feb 07 22:00:34 +0000 2018	
2964	Incluye en la #LoncheraSaludable: yogurt, manzana y galleta integral o con semillas y nueces / Fruta picada con que… https://t.co/3WVojG95S1	5	10	Wed Feb 07 21:40:11 +0000 2018	
2965	#DíaMundialContraelCáncer. La detección temprana es clave para su cura. https://t.co/u33XmJMDIQ	6	7	Wed Feb 07 21:20:12 +0000 2018	
2966	En marzo entra en vigencia nuevas disposiciones para el pago de planilla electrónica. #PILA https://t.co/4iAKDiug2y https://t.co/nez7TUEdik	3	2	Wed Feb 07 21:00:50 +0000 2018	
2967	Es tu deber suministrar, de manera oportuna y suficiente, la información que se requiera para efectos del servicio.… https://t.co/d1Zx0dW835	1	1	Wed Feb 07 20:20:13 +0000 2018	
2968	Ministro Alejando Gaviria en rueda de prensa en la inauguración Centro de Prevención y Diagnóstico Temprano  del Cá… https://t.co/wQAWYHO5Gz	3	4	Wed Feb 07 19:40:14 +0000 2018	
2969	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	5	7	Wed Feb 07 19:20:16 +0000 2018	
2970	Cinco cambios para reducir el riesgo de padecer diabetes tipo 2: bajar de peso, reducir el consumo de grasas, incre… https://t.co/DgRxKYBSyM	11	18	Wed Feb 07 18:50:11 +0000 2018	
2971	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/ZvUS6LY710	5	6	Wed Feb 07 18:40:13 +0000 2018	
2972	El Modelo Integral de Atención en Salud #MIAS presentó exitosos resultados en una de las regiones más apartadas del… https://t.co/2pCQerbSi5	4	5	Wed Feb 07 18:20:16 +0000 2018	
2973	El Gobierno colombiano no tiene injerencia en el mercado de medicamentos con Venezuela. https://t.co/r1OoFxorz1 https://t.co/Ob7m2J12wF	3	2	Wed Feb 07 18:01:05 +0000 2018	
2974	#LaMejorDieta Reducir el tamaño de las porciones, evitar las bebidas azucaradas, los dulces, postres y alimentos de… https://t.co/Als8YdQigm	5	4	Wed Feb 07 17:40:15 +0000 2018	
2975	RT @dermatologico: Nuestra especialista la Dra. Martha Valbuena da las siguientes recomendaciones para cuidar la piel, si tienes vitíligo.…	6	0	Wed Feb 07 17:39:22 +0000 2018	
2976	#GuíadePrácticaClínica para #linfoma. https://t.co/pAw882Ugld https://t.co/Y2knttDmCC	8	10	Wed Feb 07 17:20:17 +0000 2018	
2977	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/JMRXa5nzJe	2	0	Wed Feb 07 17:01:00 +0000 2018	
2978	Un lácteo que aporte energía, una fruta que proporciona vitaminas y minerales y un cereal como pan, tostadas o gall… https://t.co/uBZzQdzfpd	13	12	Wed Feb 07 16:40:15 +0000 2018	
2979	RT @agaviriau: Nota equivocada, confusa, perjudicial… No hay intervención planeada. Una cosa muy distinta es una reorganización empresarial…	61	0	Wed Feb 07 16:26:02 +0000 2018	
2980	RT @INCancerologia: #AlAire a las 12 https://t.co/wcZFsdAa3Z programa de #INCancerologia <f0><U+009F><U+008E><U+0099><U+FE0F>hablaremos hoy de CPreD primer Centro de Prevenc…	7	0	Wed Feb 07 16:18:07 +0000 2018	
